source,source_id,label,split
askd:external_en,75879,1,train
askd:external_en,55106,1,train
askd:external_en,64191,1,train
squad,57277c82708984140094defa,0,train
squad,572f425b04bcaa1900d767ea,0,train
squad,5731899305b4da19006bd24d,0,train
askd:external_en,61766,1,train
squad,56d97d10dc89441400fdb4de,0,train
askd:external_en,81600,1,train
askd:external_en,127192,1,train
squad,572ecf2fc246551400ce46c6,0,train
squad,5727faabff5b5019007d99ca,0,train
squad,5731ff05e17f3d14004225c8,0,train
squad,5732baf1328d981900602038,0,train
askd:external_en,23926,1,train
squad,56d115a317492d1400aab8d8,0,train
askd:external_en,95227,1,train
squad,57291b5a3f37b31900478025,0,train
squad,5726dfe9708984140094d457,0,train
askd:external_en,127275,1,train
askd:external_en,55607,1,train
askd:external_en,136256,1,train
squad,57292c3b6aef051400154b3d,0,train
askd:external_en,108424,1,train
squad,56e06ab2231d4119001ac0dd,0,train
squad,5726828bf1498d1400e8e22a,0,train
squad,56dedf113277331400b4d792,0,train
squad,570f357e80d9841400ab3567,0,train
askd:external_en,27167,1,train
askd:external_en,72337,1,train
askd:external_en,102145,1,train
askd:external_en,103962,1,train
squad,572b6d7934ae481900deae02,0,train
squad,56f788eeaef2371900625ba3,0,train
squad,56eaa0445a205f1900d6d3a2,0,train
askd:external_en,137978,1,train
squad,57284cdb4b864d19001648f8,0,train
askd:external_en,55779,1,train
squad,5730b6398ab72b1400f9c6d3,0,train
squad,572b55d7be1ee31400cb8334,0,train
squad,571d34cadd7acb1400e4c256,1,train
askd:external_en,133263,1,train
squad,57278dc7f1498d1400e8fbd9,0,train
squad,572e9584dfa6aa1500f8d197,0,train
askd:external_en,110698,1,train
squad,570dbbe116d0071400510d45,0,train
squad,56e7ba3537bdd419002c43d0,0,train
squad,56fdfa85761e401900d28c88,0,train
askd:external_en,88805,1,train
squad,5735137e879d6814001cab07,0,train
squad,57319f2f0fdd8d15006c63f9,0,train
squad,572f8f15a23a5019007fc74d,0,train
askd:external_en,161188,1,train
askd:external_en,115395,1,train
askd:external_en,136314,1,train
squad,56e6ceb06fe0821900b8eb8f,0,train
squad,572eedffc246551400ce47ba,0,train
squad,5729f80c6aef051400155168,0,train
squad,56df95d44a1a83140091eb81,0,train
squad,572ed741c246551400ce4710,0,train
askd:external_en,11057,1,train
askd:external_en,8541,1,train
squad,572662b9708984140094c46f,0,train
askd:external_en,155599,1,train
squad,572f742404bcaa1900d76976,1,train
squad,56f8b93d9b226e1400dd0eb5,0,train
askd:external_en,121817,1,train
squad,5726ef16708984140094d668,0,train
squad,56df0de63277331400b4d921,0,train
askd:external_en,102506,1,train
askd:external_en,54239,1,train
askd:external_en,89505,1,train
squad,57324f330fdd8d15006c6959,0,train
squad,572fdfffa23a5019007fcabb,0,train
squad,56e03fd2231d4119001ac013,0,train
squad,572413c70ba9f01400d97b6d,0,train
squad,56cf3297aab44d1400b88e13,0,train
askd:external_en,112366,1,train
squad,570d9c7616d0071400510beb,0,train
askd:external_en,53807,1,train
squad,572fe51904bcaa1900d76e62,0,train
askd:external_en,57385,1,train
askd:external_en,25171,1,train
squad,5731a21de17f3d1400422297,0,train
askd:external_en,77493,1,train
squad,56f96f189e9bad19000a0901,1,train
askd:external_en,136781,1,train
squad,5727058fdd62a815002e97d5,0,train
askd:external_en,59272,1,train
askd:external_en,134347,1,train
askd:external_en,67870,1,train
squad,56db30ebe7c41114004b4f04,0,train
squad,56db6621e7c41114004b5091,0,train
askd:external_en,157640,1,train
squad,56ce67f4aab44d1400b88764,0,train
askd:external_en,73149,1,train
askd:external_en,23785,1,train
askd:external_en,106265,1,train
squad,570ffc01a58dae1900cd67ae,0,train
askd:external_en,48790,1,train
askd:external_en,109619,1,train
askd:external_en,136758,1,train
squad,5727cd664b864d1900163d79,0,train
squad,570b2526ec8fbc190045b868,0,train
squad,572659c5708984140094c35f,0,train
squad,572a3a4b6aef0514001553af,0,train
askd:external_en,110581,1,train
squad,572b56cd34ae481900dead99,0,train
askd:external_en,98831,1,train
squad,57280e8c4b864d1900164341,1,train
squad,5728c53d2ca10214002da75d,0,train
askd:external_en,136536,1,train
askd:external_en,129194,1,train
squad,56fe034c19033b140034ce39,0,train
squad,57274968dd62a815002e9a88,0,train
squad,572948b7af94a219006aa25e,0,train
askd:external_en,101984,1,train
squad,56cedf11aab44d1400b88b94,0,train
squad,57300539b2c2fd1400568746,0,train
askd:external_en,20446,1,train
squad,572f466bb2c2fd1400567fbd,0,train
askd:external_en,80936,1,train
askd:external_en,66803,1,train
askd:external_en,112453,1,train
squad,57322474e99e3014001e6550,0,train
squad,56be8c8a3aeaaa14008c90ab,0,train
squad,57060d1275f01819005e7900,0,train
askd:external_en,72092,1,train
squad,5725ced8ec44d21400f3d5ef,0,train
squad,5726993bdd62a815002e8aa8,0,train
squad,5727cd7a3acd2414000deccc,0,train
askd:external_en,31007,1,train
squad,572772395951b619008f8a26,0,train
squad,56fa5c188f12f31900630139,0,train
askd:external_en,127451,1,train
squad,5727dbdf3acd2414000dee3a,0,train
squad,5726b1a8dd62a815002e8d17,0,train
askd:external_en,48096,1,train
squad,5726fff9708984140094d816,0,train
askd:external_en,72893,1,train
squad,56faaa04f34c681400b0c10a,0,train
squad,5731bb00e99e3014001e621b,0,train
squad,57283bd62ca10214002da134,0,train
squad,57271bd3f1498d1400e8f3b1,0,train
squad,56e73fb737bdd419002c3dfa,0,train
squad,572640f689a1e219009ac600,0,train
askd:external_en,32514,1,train
askd:external_en,95692,1,train
squad,5726e48b708984140094d503,0,train
askd:external_en,11574,1,train
squad,573116a4e6313a140071cc23,0,train
squad,57266f755951b619008f7294,0,train
squad,56de05334396321400ee2552,0,train
askd:external_en,58264,1,train
squad,56f992a89b226e1400dd15c4,0,train
askd:external_en,135313,1,train
askd:external_en,99851,1,train
squad,570718ed9e06ca38007e9427,0,train
askd:external_en,83848,1,train
squad,573092478ab72b1400f9c5a0,0,train
squad,56cffc18234ae51400d9c1f9,0,train
askd:external_en,24703,1,train
squad,57288c223acd2414000dfad1,0,train
squad,56cf64e34df3c31400b0d6f9,0,train
askd:external_en,101776,1,train
squad,56d293b759d6e414001460ce,0,train
squad,571aeaf69499d21900609ba9,0,train
askd:external_en,104806,1,train
squad,57282eb92ca10214002da00a,0,train
squad,572ba3f1be1ee31400cb8473,0,train
squad,5730af512461fd1900a9cf93,0,train
squad,56d2a28059d6e41400146170,0,train
squad,570a37326d058f1900182cf8,0,train
squad,5731ea07b9d445190005e67a,0,train
squad,56e6f41a6fe0821900b8ec66,0,train
squad,57313386e6313a140071cd05,1,train
squad,572fa91e04bcaa1900d76b6a,0,train
squad,57282c74ff5b5019007d9e88,0,train
squad,570f4b245ab6b81900390edc,0,train
askd:external_en,47486,1,train
askd:external_en,29795,1,train
askd:external_en,27550,1,train
squad,5705f12375f01819005e77b1,0,train
squad,57112478a58dae1900cd6c9a,0,train
askd:external_en,46047,1,train
squad,57103337b654c5140001f8ab,0,train
squad,5726efc85951b619008f82c8,0,train
squad,5727b5b5ff5b5019007d9318,0,train
askd:external_en,83581,1,train
askd:train_en,9mkeoh,1,train
squad,56de86024396321400ee29f3,0,train
askd:external_en,34880,1,train
askd:external_en,26350,1,train
askd:external_en,70754,1,train
askd:external_en,11517,1,train
squad,5727b0c94b864d1900163a79,0,train
askd:external_en,29269,1,train
askd:external_en,97306,1,train
squad,57265fe1708984140094c3fd,0,train
squad,56ddea5166d3e219004dadfd,0,train
askd:external_en,105726,1,train
askd:external_en,18113,1,train
squad,56faedf8f34c681400b0c1c7,0,train
squad,570d80ccb3d812140066da0f,1,train
squad,5726af1cf1498d1400e8e731,0,train
squad,56e10e25e3433e1400422b56,0,train
squad,5726e512708984140094d515,0,train
askd:external_en,116895,1,train
squad,5727b6423acd2414000dea5a,0,train
squad,570b58f5ec8fbc190045b99b,0,train
askd:external_en,43821,1,train
squad,572f72aeb2c2fd140056813a,0,train
squad,573242f1b9d445190005e93d,0,train
squad,5733c3f34776f419006611d5,1,train
squad,573216f8e99e3014001e64f2,0,train
squad,5726fadfdd62a815002e96c9,0,train
askd:external_en,42245,1,train
askd:external_en,34391,1,train
askd:external_en,89492,1,train
askd:external_en,69602,1,train
squad,56f968f09e9bad19000a08e3,0,train
askd:external_en,101547,1,train
askd:external_en,51656,1,train
askd:external_en,67234,1,train
askd:external_en,130769,1,train
askd:external_en,17207,1,train
squad,56cd7ab462d2951400fa660a,0,train
askd:external_en,11489,1,train
squad,570bf7f9ec8fbc190045bbef,0,train
askd:external_en,113895,1,train
squad,5731c1cb0fdd8d15006c650e,0,train
squad,56eab2c15a205f1900d6d431,0,train
squad,56d13669e7d4791d0090201f,0,train
squad,57318829497a881900248fca,0,train
squad,56e14e04cd28a01900c6777c,0,train
askd:external_en,83319,1,train
squad,572751dc5951b619008f884b,0,train
askd:external_en,79118,1,train
squad,572fe57704bcaa1900d76e74,1,train
squad,57301f78b2c2fd14005688d3,0,train
askd:external_en,96857,1,train
askd:external_en,88961,1,train
askd:external_en,49538,1,train
squad,57291b5a3f37b31900478023,0,train
squad,572777c3f1498d1400e8f8f2,0,train
askd:external_en,84272,1,train
askd:external_en,52213,1,train
squad,571b1b449499d21900609c0d,0,train
askd:external_en,46517,1,train
squad,56daf04ae7c41114004b4b49,0,train
squad,5731ab21b9d445190005e451,0,train
squad,570b2c4e6b8089140040f7cc,0,train
askd:external_en,58311,1,train
askd:external_en,98244,1,train
squad,5728a7583acd2414000dfbf3,0,train
squad,572678305951b619008f7395,0,train
squad,572f742404bcaa1900d76979,1,train
squad,572fae0304bcaa1900d76bda,0,train
askd:external_en,126354,1,train
squad,56d5f9181c85041400946e7d,0,train
squad,572a74b727b69114009ef5d0,0,train
squad,57099f7bed30961900e84388,0,train
squad,57273647f1498d1400e8f4ad,0,train
squad,57282cb83acd2414000df648,0,train
askd:external_en,37130,1,train
squad,56df85525ca0a614008f9c00,0,train
squad,57101890b654c5140001f7d7,0,train
askd:external_en,66420,1,train
squad,57295baf6aef051400154d5f,0,train
squad,57278e51f1498d1400e8fbf9,0,train
askd:external_en,41462,1,train
askd:external_en,58202,1,train
squad,57329fe2cc179a14009dab8a,0,train
askd:external_en,22866,1,train
askd:external_en,121152,1,train
askd:external_en,122931,1,train
squad,572828724b864d1900164607,0,train
squad,56d0bcc5234ae51400d9c434,0,train
askd:external_en,138739,1,train
askd:external_en,67222,1,train
squad,570d9efadf2f5219002ed06b,0,train
squad,5726afd0708984140094cdd3,0,train
askd:external_en,61376,1,train
askd:external_en,15616,1,train
askd:external_en,46347,1,train
squad,5730f30ce6313a140071cae0,0,train
squad,572947c26aef051400154c63,0,train
squad,56faaa04f34c681400b0c109,0,train
askd:external_en,31656,1,train
squad,56fa0745f34c681400b0bf60,0,train
squad,56cf66344df3c31400b0d70b,0,train
askd:external_en,139717,1,train
askd:external_en,33190,1,train
askd:external_en,133452,1,train
askd:external_en,110531,1,train
askd:external_en,122146,1,train
squad,572ab384be1ee31400cb8198,0,train
askd:external_en,47363,1,train
squad,56cf3629aab44d1400b88e65,0,train
squad,572a18fc1d04691400779773,0,train
squad,57284d94ff5b5019007da138,0,train
askd:external_en,105727,1,train
askd:external_en,64113,1,train
askd:external_en,98768,1,train
askd:external_en,8959,1,train
squad,570ba2b3ec8fbc190045baa2,0,train
askd:external_en,12958,1,train
squad,56cc08eb6d243a140015ee70,0,train
askd:external_en,43907,1,train
askd:external_en,6648,1,train
squad,572a1e9daf94a219006aa7fd,0,train
askd:external_en,124137,1,train
askd:external_en,125615,1,train
squad,5728c4c42ca10214002da74b,0,train
askd:external_en,23557,1,train
askd:external_en,133055,1,train
squad,5726910cdd62a815002e89d4,0,train
askd:external_en,140809,1,train
squad,57277bce5951b619008f8b00,0,train
askd:external_en,113650,1,train
askd:external_en,45868,1,train
squad,5730ec8305b4da19006bcc48,0,train
squad,570fcfd680d9841400ab369f,0,train
askd:external_en,131349,1,train
squad,571de95b55697319006390ac,0,train
squad,570c6506fed7b91900d45983,0,train
askd:external_en,28141,1,train
squad,5726b98bf1498d1400e8e8f6,0,train
squad,56cf4a29aab44d1400b88f58,0,train
askd:external_en,100083,1,train
squad,56f8cf249e9bad19000a055d,0,train
squad,571021d7a58dae1900cd68cf,0,train
askd:external_en,103008,1,train
squad,570d2d98fed7b91900d45cc6,0,train
askd:external_en,142185,1,train
squad,570a329c4103511400d595bf,0,train
askd:external_en,29130,1,train
askd:external_en,11717,1,train
askd:external_en,109962,1,train
squad,570d9260b3d812140066da55,0,train
askd:external_en,8918,1,train
squad,57085206efce8f15003a7da2,0,train
askd:external_en,93156,1,train
squad,572fec6f947a6a140053ce06,0,train
askd:external_en,75681,1,train
squad,5725c71189a1e219009abe89,0,train
squad,572773f6708984140094ddf0,0,train
squad,572830f74b864d19001646cd,0,train
squad,572825042ca10214002d9eec,0,train
askd:external_en,128233,1,train
squad,5726d83d708984140094d331,0,train
squad,57277618dd62a815002e9d6f,0,train
squad,570b04bf6b8089140040f6e4,0,train
squad,57278d495951b619008f8d45,0,train
askd:external_en,51295,1,train
squad,5727b4653acd2414000dea34,0,train
squad,572f6b14a23a5019007fc5f5,0,train
squad,572ead8003f989190075691f,0,train
askd:external_en,127099,1,train
squad,571a8b9d4faf5e1900b8aa5b,0,train
askd:external_en,108971,1,train
askd:external_en,82840,1,train
askd:external_en,133436,1,train
askd:external_en,124684,1,train
squad,572ff659b2c2fd1400568664,0,train
squad,56f6ff4c3d8e2e1400e37324,0,train
askd:external_en,65750,1,train
squad,572efc3503f9891900756b16,0,train
askd:external_en,32990,1,train
squad,572f8f15a23a5019007fc749,0,train
squad,5729873f3f37b31900478480,0,train
squad,57292c3b6aef051400154b3a,0,train
askd:external_en,92560,1,train
squad,572796f7f1498d1400e8fcf4,0,train
askd:external_en,6833,1,train
squad,56df8ed54a1a83140091eb38,0,train
askd:external_en,111731,1,train
squad,57283bd62ca10214002da135,0,train
askd:external_en,39166,1,train
askd:external_en,131881,1,train
askd:external_en,69789,1,train
squad,57303edfa23a5019007fd008,0,train
squad,5728c96c4b864d1900164e21,0,train
askd:external_en,113028,1,train
squad,57280d0a2ca10214002d9cb2,1,train
askd:external_en,52783,1,train
squad,5728046cff5b5019007d9b05,0,train
squad,570de8a70b85d914000d7bb1,0,train
askd:external_en,132873,1,train
squad,57273ec05951b619008f8749,0,train
squad,572875ea2ca10214002da390,0,train
squad,56d261f359d6e41400145f37,0,train
askd:external_en,11254,1,train
squad,5728cc524b864d1900164e44,1,train
squad,56fa5af68f12f31900630130,0,train
askd:external_en,130183,1,train
askd:external_en,128487,1,train
askd:external_en,8737,1,train
squad,56d3913859d6e41400146795,0,train
askd:external_en,21469,1,train
squad,57312435497a881900248ba4,0,train
squad,57294f546aef051400154c9d,0,train
squad,572801dd2ca10214002d9b4b,0,train
squad,5727e6f53acd2414000def53,0,train
squad,571a746210f8ca1400305051,1,train
squad,56de5c204396321400ee2853,0,train
squad,572b5d6634ae481900deadce,0,train
askd:external_en,21764,1,train
squad,56e10565e3433e1400422adf,0,train
squad,56d1ef6ae7d4791d0090259a,0,train
squad,56fa9afa8f12f31900630188,0,train
squad,57267aad708984140094c77f,0,train
squad,5726be37dd62a815002e8f1b,0,train
askd:external_en,24374,1,train
askd:external_en,32454,1,train
squad,57336eb64776f41900660ac0,0,train
askd:external_en,21474,1,train
askd:external_en,7727,1,train
squad,572eff08cb0c0d14000f16e9,0,train
squad,56cbd4c56d243a140015ed7b,0,train
squad,571b4aa79499d21900609c52,0,train
askd:external_en,82605,1,train
askd:external_en,28723,1,train
askd:external_en,12425,1,train
squad,572b5d6634ae481900deadcf,0,train
squad,5728240b4b864d1900164564,0,train
squad,572a43916aef0514001553e6,0,train
squad,57270105dd62a815002e9775,0,train
squad,56e3bbe839bdeb14003478dc,0,train
squad,57308f8e2461fd1900a9ce98,0,train
squad,572eda2cdfa6aa1500f8d451,0,train
askd:external_en,22843,1,train
askd:external_en,38345,1,train
askd:external_en,68128,1,train
squad,56f86721aef237190062604c,0,train
squad,56d5d0cb1c85041400946e02,0,train
askd:external_en,109694,1,train
askd:external_en,133585,1,train
squad,56e1c348cd28a01900c67b3f,0,train
squad,573218cfb9d445190005e7e5,0,train
askd:external_en,61746,1,train
askd:external_en,40502,1,train
squad,572702ec708984140094d874,0,train
askd:external_en,41229,1,train
askd:external_en,123992,1,train
squad,572ed00ac246551400ce46cf,0,train
squad,572eb3abdfa6aa1500f8d2d4,0,train
squad,56d65c671c850414009470ba,0,train
askd:external_en,71674,1,train
squad,570e4a7f0dc6ce1900204f28,0,train
squad,572f7de2947a6a140053c9ca,0,train
squad,57282a553acd2414000df5f6,0,train
squad,56f98b7f9e9bad19000a0a95,0,train
askd:external_en,139407,1,train
squad,57304103b2c2fd1400568afc,0,train
askd:external_en,54083,1,train
squad,572aaf31be1ee31400cb816d,0,train
askd:external_en,55464,1,train
squad,56d24773b329da140004ecd7,0,train
squad,56d9de64dc89441400fdb876,0,train
squad,572804212ca10214002d9b8e,0,train
askd:external_en,119794,1,train
askd:external_en,65966,1,train
askd:external_en,82812,1,train
askd:external_en,46820,1,train
squad,572fe9e4b2c2fd14005685c8,0,train
squad,5727cbac4b864d1900163d3e,0,train
askd:external_en,50097,1,train
squad,56cf36e5aab44d1400b88e72,0,train
squad,56e7b24637bdd419002c438d,0,train
squad,56d998c8dc89441400fdb598,0,train
askd:external_en,118298,1,train
squad,570c2d8e6b8089140040fbd5,0,train
askd:external_en,128113,1,train
askd:external_en,11826,1,train
squad,571091d6a58dae1900cd6a4d,0,train
squad,5727e7e12ca10214002d9930,0,train
squad,572724fef1498d1400e8f3fb,0,train
askd:external_en,44734,1,train
askd:external_en,33255,1,train
squad,5728f41daf94a219006a9e4f,0,train
askd:external_en,103384,1,train
askd:external_en,15889,1,train
squad,56fa00f28f12f31900630051,0,train
askd:external_en,104859,1,train
askd:external_en,50901,1,train
squad,5709b6d7ed30961900e84452,0,train
askd:external_en,87880,1,train
squad,571dea26b64a571400c71dfa,0,train
askd:external_en,69499,1,train
squad,5726fadfdd62a815002e96c8,0,train
askd:external_en,43021,1,train
squad,56de7251cffd8e1900b4b911,0,train
squad,56e3c76639bdeb140034790e,0,train
askd:external_en,47063,1,train
squad,570fd8a15ab6b81900391078,0,train
squad,570ddd9c0dc6ce1900204cd8,1,train
squad,57110273b654c5140001fab1,0,train
squad,5731411605b4da19006bcf57,0,train
askd:external_en,31140,1,train
squad,56db36f7e7c41114004b4f5b,0,train
askd:external_en,134146,1,train
askd:external_en,6566,1,train
squad,5731239605b4da19006bcde6,0,train
askd:external_en,161703,1,train
askd:external_en,90151,1,train
squad,5726db83708984140094d3c6,0,train
squad,570de9870b85d914000d7bc3,0,train
squad,572761df5951b619008f8913,0,train
squad,5727865cf1498d1400e8fad0,0,train
askd:external_en,124702,1,train
squad,572704df5951b619008f84ad,0,train
squad,5709867ced30961900e8427d,0,train
squad,5707070890286e26004fc807,0,train
squad,56f75ad1aef2371900625b4f,0,train
askd:external_en,68276,1,train
askd:external_en,134833,1,train
squad,572eb5bddfa6aa1500f8d2e8,0,train
squad,57277dec708984140094df20,0,train
squad,570df0740b85d914000d7c18,0,train
squad,56cfee38234ae51400d9c0ef,0,train
squad,570df9a50dc6ce1900204d7f,0,train
squad,572933831d04691400779159,0,train
squad,5733d91e4776f4190066134b,1,train
squad,5731e50f0fdd8d15006c661c,0,train
squad,56be9c863aeaaa14008c9166,0,train
askd:external_en,20482,1,train
squad,56d9b546dc89441400fdb715,0,train
askd:external_en,85014,1,train
squad,56d3913859d6e41400146796,0,train
squad,572faebea23a5019007fc887,0,train
askd:external_en,25213,1,train
askd:external_en,72823,1,train
askd:external_en,84233,1,train
askd:external_en,142045,1,train
askd:external_en,34650,1,train
squad,57271883dd62a815002e98ef,0,train
squad,570d3780fed7b91900d45d36,0,train
squad,572fdfbda23a5019007fcab1,0,train
squad,57288fbf3acd2414000dfb23,0,train
squad,572b9576be1ee31400cb8458,0,train
askd:external_en,26523,1,train
squad,56d0fccf17492d1400aab6f5,0,train
squad,573111b1e6313a140071cbe2,0,train
squad,56d28ecf59d6e414001460b2,0,train
squad,57318511e6313a140071d00c,0,train
squad,5728cf512ca10214002da863,0,train
squad,571a78d310f8ca140030507b,1,train
askd:external_en,26427,1,train
squad,57305b3f8ab72b1400f9c49a,0,train
askd:external_en,25216,1,train
squad,5726b408dd62a815002e8d67,0,train
squad,570686af52bb891400689a3a,0,train
askd:external_en,104307,1,train
squad,57290b1c6aef0514001549ed,0,train
squad,57265a655951b619008f7059,0,train
askd:external_en,91496,1,train
squad,56d9e6f0dc89441400fdb8ec,0,train
squad,572802612ca10214002d9b5d,0,train
squad,56d131e817492d1400aabbea,0,train
squad,570804549e06ca38007e9500,0,train
squad,572b83d2111d821400f38ec2,0,train
askd:external_en,20966,1,train
askd:external_en,34985,1,train
askd:external_en,22931,1,train
squad,5729bca26aef051400155094,0,train
squad,5728c5952ca10214002da779,1,train
askd:external_en,134578,1,train
askd:external_en,9816,1,train
askd:external_en,82172,1,train
squad,56e7246337bdd419002c3da2,0,train
askd:external_en,50515,1,train
askd:external_en,105766,1,train
squad,572a2278af94a219006aa838,0,train
squad,57267b155951b619008f741a,0,train
askd:external_en,29395,1,train
squad,570979ba200fba1400368043,0,train
squad,57318a94e6313a140071d076,0,train
squad,56dde56e9a695914005b9680,0,train
squad,56ea98980030b61400a34fc9,0,train
askd:external_en,28240,1,train
squad,56d0b98f234ae51400d9c41f,0,train
squad,571b08d99499d21900609bef,0,train
squad,5727bfe94b864d1900163c70,0,train
squad,56e72ec800c9c71400d76ee7,0,train
squad,5727fc802ca10214002d9ac1,0,train
askd:external_en,101290,1,train
squad,572f9551a23a5019007fc7b1,1,train
squad,572e9584dfa6aa1500f8d198,0,train
squad,57316e08a5e9cc1400cdbf5a,0,train
squad,57313d9505b4da19006bcf22,0,train
askd:external_en,62125,1,train
askd:external_en,90560,1,train
squad,5727e4a64b864d1900163f74,0,train
askd:external_en,117822,1,train
squad,5725b701ec44d21400f3d437,0,train
askd:external_en,59168,1,train
askd:external_en,115317,1,train
squad,5726c788dd62a815002e900a,0,train
askd:external_en,126411,1,train
squad,57311d32a5e9cc1400cdbc27,0,train
askd:external_en,121612,1,train
squad,56d4fb6f2ccc5a1400d833d6,0,train
squad,56f98aa59e9bad19000a0a7c,0,train
squad,570d7b4db3d812140066d9cf,1,train
askd:external_en,64439,1,train
squad,57263fe1ec44d21400f3dcca,0,train
squad,56ce362faab44d1400b885c9,0,train
askd:external_en,42766,1,train
squad,57261c3438643c19005ad01c,0,train
askd:external_en,53506,1,train
squad,5726d77f708984140094d321,0,train
squad,5729f9511d04691400779698,0,train
squad,56f7f364a6d7ea1400e1730a,0,train
askd:external_en,109876,1,train
squad,572630c589a1e219009ac530,0,train
squad,56f74522aef2371900625a84,0,train
askd:external_en,8267,1,train
askd:external_en,143052,1,train
askd:external_en,96467,1,train
askd:external_en,64264,1,train
squad,5726c96f708984140094d169,0,train
squad,57268ad3708984140094c980,0,train
askd:external_en,10477,1,train
squad,570b2597ec8fbc190045b874,0,train
askd:external_en,112668,1,train
squad,573006b4947a6a140053cf86,0,train
squad,56e18710cd28a01900c679b8,0,train
squad,56e7b0b737bdd419002c436a,0,train
squad,57283e51ff5b5019007d9fdb,0,train
askd:external_en,10262,1,train
squad,56d3ec6d2ccc5a1400d82f5b,0,train
squad,573245c9e99e3014001e6617,0,train
askd:external_en,40609,1,train
squad,57278de35951b619008f8d63,0,train
squad,56dfd7cf231d4119001abe2f,0,train
askd:external_en,6364,1,train
squad,572674d5dd62a815002e8596,0,train
squad,571cf2c5dd7acb1400e4c1be,1,train
askd:external_en,121216,1,train
squad,570ae2e74103511400d59ac1,0,train
squad,57071d329e06ca38007e944f,0,train
askd:external_en,59660,1,train
askd:external_en,96995,1,train
askd:external_en,19360,1,train
askd:external_en,113145,1,train
askd:external_en,109775,1,train
squad,572ebb02cb0c0d14000f14de,0,train
squad,5731a004e99e3014001e6190,0,train
squad,56e765dc37bdd419002c3f38,0,train
squad,5727ac192ca10214002d935c,0,train
askd:external_en,55359,1,train
askd:external_en,56255,1,train
askd:external_en,74530,1,train
askd:external_en,57621,1,train
squad,572ea840cb0c0d14000f13fb,0,train
squad,572fd16804bcaa1900d76d86,0,train
askd:external_en,109960,1,train
squad,56e19cebe3433e1400423028,0,train
askd:external_en,84753,1,train
squad,5725c40889a1e219009abe26,0,train
askd:external_en,127999,1,train
squad,572692565951b619008f7703,0,train
askd:external_en,9859,1,train
squad,5727837f5951b619008f8bd5,0,train
askd:external_en,45548,1,train
askd:external_en,72117,1,train
squad,5728cb7bff5b5019007da6c1,0,train
squad,56cfbc7f234ae51400d9bf33,0,train
askd:external_en,21824,1,train
squad,56fa455af34c681400b0c04f,0,train
squad,56d11cb517492d1400aab9b5,0,train
squad,57325c2fe99e3014001e6718,0,train
squad,57303df4a23a5019007fcfe6,0,train
squad,57280da6ff5b5019007d9bd7,0,train
squad,5728bda43acd2414000dfd8d,0,train
squad,56fa81d38f12f31900630168,0,train
askd:external_en,62010,1,train
squad,56f71d1f711bf01900a44994,0,train
askd:external_en,74478,1,train
askd:external_en,31710,1,train
squad,57062b6152bb891400689922,0,train
askd:external_en,138708,1,train
askd:external_en,93389,1,train
squad,570e3f550b85d914000d7dbf,0,train
askd:external_en,114167,1,train
squad,573009dfb2c2fd1400568780,0,train
squad,5726e7cc5951b619008f8201,0,train
squad,56e7b1e900c9c71400d77505,0,train
squad,5725d46038643c19005acdba,0,train
squad,57301e1604bcaa1900d771bd,0,train
squad,572632a838643c19005ad2cf,0,train
squad,56e7915837bdd419002c4160,0,train
squad,5726a572dd62a815002e8be5,0,train
squad,572a46351d046914007798c0,1,train
askd:external_en,118027,1,train
askd:external_en,34552,1,train
squad,572971f23f37b319004783e0,0,train
askd:external_en,110165,1,train
squad,5723df4df6b826140030fcce,0,train
askd:external_en,6946,1,train
squad,573429574776f419006619de,0,train
askd:external_en,30262,1,train
askd:external_en,54283,1,train
askd:external_en,45290,1,train
askd:external_en,42320,1,train
squad,572a2e1aaf94a219006aa86c,0,train
askd:external_en,104347,1,train
askd:external_en,110187,1,train
askd:external_en,121874,1,train
squad,5732488d0fdd8d15006c68ec,0,train
squad,57337ae4d058e614000b5b8b,0,train
squad,5728016b4b864d19001641e8,0,train
squad,56e963a699e8941900975f89,0,train
askd:external_en,31123,1,train
squad,572697d6708984140094cb30,0,train
squad,56e784a400c9c71400d7720c,0,train
squad,56df98d938dc4217001520b4,0,train
askd:external_en,92086,1,train
askd:external_en,50027,1,train
askd:external_en,135107,1,train
askd:external_en,14247,1,train
askd:external_en,63437,1,train
askd:external_en,67405,1,train
askd:external_en,89811,1,train
squad,5726e7a1dd62a815002e9499,0,train
askd:external_en,37025,1,train
squad,572806764b864d1900164270,0,train
squad,572eb84fc246551400ce455e,0,train
squad,5726926edd62a815002e89f7,0,train
squad,57267d4ef1498d1400e8e178,0,train
squad,57281c9fff5b5019007d9d6f,0,train
squad,57071bec9e06ca38007e9437,0,train
squad,56fb88a0b28b3419009f1e03,0,train
askd:external_en,134626,1,train
askd:external_en,75607,1,train
askd:external_en,18653,1,train
askd:external_en,108008,1,train
askd:external_en,22204,1,train
squad,570634ea75f01819005e7a9c,0,train
askd:external_en,53052,1,train
askd:external_en,62110,1,train
squad,57268380dd62a815002e87da,0,train
squad,57267957dd62a815002e8655,0,train
squad,57098d60ed30961900e842eb,0,train
askd:external_en,19528,1,train
askd:external_en,108707,1,train
squad,5726831df1498d1400e8e238,0,train
squad,572ea6dc03f98919007568b3,0,train
squad,56ddf39a66d3e219004dae5a,0,train
askd:external_en,74830,1,train
askd:external_en,31104,1,train
askd:external_en,95881,1,train
